Date,fill_height,settlement
2015-08-23,0.0,0.0
2015-08-24,0.6,-6.0
2015-08-25,0.6,-6.3
2015-08-26,0.6,-6.6000000000000005
2015-08-27,0.6,-6.9
2015-08-28,0.6,-7.075
2015-08-29,0.6,-7.25
2015-08-30,0.6,-7.425
2015-08-31,0.6,-7.6
2015-09-01,0.6,-7.733333333333333
2015-09-02,0.6,-7.866666666666666
2015-09-03,0.6,-8.0
2015-09-04,0.6,-8.65
2015-09-05,0.6,-9.3
2015-09-06,0.6,-9.95
2015-09-07,0.6,-10.6
2015-09-08,0.6,-11.266666666666666
2015-09-09,0.6,-11.933333333333334
2015-09-10,0.6,-12.6
2015-09-11,0.6,-12.6
2015-09-12,0.6,-12.6
2015-09-13,0.6,-12.6
2015-09-14,0.9,-12.6
2015-09-15,0.9,-12.6
2015-09-16,0.9,-12.6
2015-09-17,0.9,-12.6
2015-09-18,0.9,-12.6
2015-09-19,0.9,-12.6
2015-09-20,0.9,-12.6
2015-09-21,0.9,-12.6
2015-09-22,0.9,-12.6
2015-09-23,0.9,-12.6
2015-09-24,0.9,-12.6
2015-09-25,0.9,-12.963636363636365
2015-09-26,0.9,-13.327272727272728
2015-09-27,0.9,-13.690909090909091
2015-09-28,0.9,-14.054545454545456
2015-09-29,0.9,-14.418181818181818
2015-09-30,0.9,-14.781818181818185
2015-10-01,0.9,-15.145454545454546
2015-10-02,0.9,-15.50909090909091
2015-10-03,0.9,-15.872727272727277
2015-10-04,0.9,-16.236363636363638
2015-10-05,1.5,-16.6
2015-10-06,1.5,-16.8
2015-10-07,1.5,-17.0
2015-10-08,1.9,-17.2
2015-10-09,1.9,-17.65
2015-10-10,1.9,-18.1
2015-10-11,1.9,-18.55
2015-10-12,1.9,-19.0
2015-10-13,1.9,-20.1
2015-10-14,1.9,-21.2
2015-10-15,2.2,-22.3
2015-10-16,2.2,-22.775
2015-10-17,2.2,-23.25
2015-10-18,2.2,-23.725
2015-10-19,2.2,-24.2
2015-10-20,2.2,-25.566666666666663
2015-10-21,2.2,-26.933333333333334
2015-10-22,2.8,-28.3
2015-10-23,2.8,-28.5
2015-10-24,2.8,-28.700000000000003
2015-10-25,2.8,-28.9
2015-10-26,2.9,-29.1
2015-10-27,2.9,-29.26666666666667
2015-10-28,2.9,-29.433333333333334
2015-10-29,2.9,-29.6
2015-10-30,2.9,-29.92
2015-10-31,2.9,-30.24
2015-11-01,2.9,-30.56
2015-11-02,2.9,-30.88
2015-11-03,2.9,-31.2
2015-11-04,2.9,-31.633333333333333
2015-11-05,2.9,-32.06666666666666
2015-11-06,2.9,-32.5
2015-11-07,2.9,-32.7
2015-11-08,2.9,-32.9
2015-11-09,2.9,-33.099999999999994
2015-11-10,2.9,-33.3
2015-11-11,2.9,-33.45
2015-11-12,2.9,-33.6
2015-11-13,2.9,-33.6875
2015-11-14,2.9,-33.775
2015-11-15,2.9,-33.8625
2015-11-16,2.9,-33.95
2015-11-17,2.9,-34.0375
2015-11-18,2.9,-34.125
2015-11-19,2.9,-34.2125
2015-11-20,2.9,-34.3
2015-11-21,2.9,-34.357142857142854
2015-11-22,2.9,-34.41428571428571
2015-11-23,2.9,-34.47142857142857
2015-11-24,2.9,-34.52857142857143
2015-11-25,2.9,-34.58571428571429
2015-11-26,2.9,-34.642857142857146
2015-11-27,2.9,-34.7
2015-11-28,2.9,-35.01428571428572
2015-11-29,2.9,-35.32857142857143
2015-11-30,2.9,-35.642857142857146
2015-12-01,2.9,-35.957142857142856
2015-12-02,2.9,-36.27142857142857
2015-12-03,2.9,-36.58571428571428
2015-12-04,3.4,-36.9
2015-12-05,3.4,-37.225
2015-12-06,3.4,-37.55
2015-12-07,3.4,-37.875
2015-12-08,3.4,-38.2
2015-12-09,3.4,-38.266666666666666
2015-12-10,3.4,-38.333333333333336
2015-12-11,3.4,-38.4
2015-12-12,3.4,-38.475
2015-12-13,3.4,-38.55
2015-12-14,3.4,-38.625
2015-12-15,3.4,-38.7
2015-12-16,3.4,-38.8
2015-12-17,3.4,-38.9
2015-12-18,3.4,-39.0
2015-12-19,3.4,-39.06
2015-12-20,3.4,-39.12
2015-12-21,3.4,-39.18
2015-12-22,3.4,-39.24
2015-12-23,3.9,-39.3
2015-12-24,3.9,-39.61666666666667
2015-12-25,3.9,-39.93333333333333
2015-12-26,3.9,-40.25
2015-12-27,3.9,-40.56666666666667
2015-12-28,3.9,-40.88333333333333
2015-12-29,3.9,-41.2
2015-12-30,3.9,-41.3
2015-12-31,3.9,-41.4
2016-01-01,3.9,-41.45
2016-01-02,3.9,-41.5
2016-01-03,3.9,-41.55
2016-01-04,3.9,-41.6
2016-01-05,3.9,-41.650000000000006
2016-01-06,3.9,-41.7
2016-01-07,3.9,-41.75
2016-01-08,3.9,-41.8
2016-01-09,3.9,-41.9
2016-01-10,3.9,-42.0
2016-01-11,3.9,-42.1
2016-01-12,3.9,-42.175
2016-01-13,3.9,-42.25
2016-01-14,3.9,-42.325
2016-01-15,3.9,-42.4
2016-01-16,3.9,-42.53333333333333
2016-01-17,3.9,-42.66666666666666
2016-01-18,3.9,-42.8
2016-01-19,3.9,-42.85
2016-01-20,3.9,-42.9
2016-01-21,3.9,-42.95
2016-01-22,3.9,-43.0
2016-01-23,3.9,-43.075
2016-01-24,3.9,-43.15
2016-01-25,3.9,-43.225
2016-01-26,3.9,-43.3
2016-01-27,3.9,-43.36666666666667
2016-01-28,3.9,-43.43333333333333
2016-01-29,3.9,-43.5
2016-01-30,3.9,-43.53333333333333
2016-01-31,3.9,-43.56666666666667
2016-02-01,3.9,-43.6
2016-02-02,3.9,-43.63333333333333
2016-02-03,3.9,-43.66666666666667
2016-02-04,3.9,-43.7
2016-02-05,3.9,-43.74166666666667
2016-02-06,3.9,-43.78333333333334
2016-02-07,3.9,-43.825
2016-02-08,3.9,-43.86666666666667
2016-02-09,3.9,-43.90833333333334
2016-02-10,3.9,-43.95
2016-02-11,3.9,-43.99166666666667
2016-02-12,3.9,-44.03333333333334
2016-02-13,3.9,-44.075
2016-02-14,3.9,-44.11666666666667
2016-02-15,3.9,-44.15833333333334
2016-02-16,3.9,-44.2
2016-02-17,3.9,-44.23333333333333
2016-02-18,3.9,-44.266666666666666
2016-02-19,3.9,-44.3
2016-02-20,3.9,-44.35
2016-02-21,3.9,-44.4
2016-02-22,3.9,-44.45
2016-02-23,3.9,-44.5
2016-02-24,3.9,-44.53333333333333
2016-02-25,3.9,-44.56666666666667
2016-02-26,3.9,-44.6
2016-02-27,3.9,-44.642857142857146
2016-02-28,3.9,-44.68571428571428
2016-02-29,3.9,-44.72857142857143
2016-03-01,3.9,-44.77142857142857
2016-03-02,3.9,-44.81428571428572
2016-03-03,3.9,-44.85714285714285
2016-03-04,3.9,-44.9
2016-03-05,3.9,-44.92857142857143
2016-03-06,3.9,-44.957142857142856
2016-03-07,3.9,-44.98571428571429
2016-03-08,3.9,-45.01428571428571
2016-03-09,3.9,-45.04285714285714
2016-03-10,3.9,-45.07142857142857
2016-03-11,3.9,-45.1
2016-03-12,3.9,-45.125
2016-03-13,3.9,-45.150000000000006
2016-03-14,3.9,-45.175
2016-03-15,3.9,-45.2
2016-03-16,3.9,-45.266666666666666
2016-03-17,3.9,-45.333333333333336
2016-03-18,3.9,-45.4
2016-03-19,3.9,-45.41428571428571
2016-03-20,3.9,-45.42857142857143
2016-03-21,3.9,-45.44285714285714
2016-03-22,3.9,-45.457142857142856
2016-03-23,3.9,-45.47142857142857
2016-03-24,3.9,-45.48571428571429
2016-03-25,3.9,-45.5
2016-03-26,3.9,-45.53333333333333
2016-03-27,3.9,-45.56666666666667
2016-03-28,3.9,-45.6
2016-03-29,3.9,-45.63333333333333
2016-03-30,3.9,-45.66666666666667
2016-03-31,3.9,-45.7
2016-04-01,3.9,-45.71428571428572
2016-04-02,3.9,-45.72857142857143
2016-04-03,3.9,-45.74285714285714
2016-04-04,3.9,-45.75714285714286
2016-04-05,3.9,-45.77142857142857
2016-04-06,3.9,-45.785714285714285
2016-04-07,3.9,-45.8
2016-04-08,3.9,-45.8125
2016-04-09,3.9,-45.825
2016-04-10,3.9,-45.8375
2016-04-11,3.9,-45.85
2016-04-12,3.9,-45.8625
2016-04-13,3.9,-45.875
2016-04-14,3.9,-45.8875
2016-04-15,3.9,-45.9
2016-04-16,3.9,-45.91428571428571
2016-04-17,3.9,-45.92857142857143
2016-04-18,3.9,-45.94285714285714
2016-04-19,3.9,-45.957142857142856
