Date,fill_height,settlement
2015-08-23,0.0,0.0
2015-08-24,0.5,-2.2
2015-08-25,0.5,-2.666666666666667
2015-08-26,0.5,-3.1333333333333333
2015-08-27,0.5,-3.6
2015-08-28,0.5,-3.725
2015-08-29,0.5,-3.85
2015-08-30,0.5,-3.975
2015-08-31,0.5,-4.1
2015-09-01,0.5,-4.2
2015-09-02,0.5,-4.3
2015-09-03,0.5,-4.4
2015-09-04,0.5,-4.575
2015-09-05,0.5,-4.75
2015-09-06,0.5,-4.925
2015-09-07,0.5,-5.1
2015-09-08,0.5,-5.333333333333333
2015-09-09,0.5,-5.566666666666666
2015-09-10,0.5,-5.8
2015-09-11,0.5,-5.8
2015-09-12,0.5,-5.8
2015-09-13,0.5,-5.8
2015-09-14,0.5,-5.8
2015-09-15,0.5,-5.8
2015-09-16,0.5,-5.8
2015-09-17,0.5,-5.8
2015-09-18,0.5,-5.875
2015-09-19,0.5,-5.949999999999999
2015-09-20,0.5,-6.025
2015-09-21,0.5,-6.1
2015-09-22,0.5,-6.2
2015-09-23,0.5,-6.3
2015-09-24,0.5,-6.4
2015-09-25,0.5,-6.454545454545455
2015-09-26,0.5,-6.50909090909091
2015-09-27,0.5,-6.563636363636364
2015-09-28,0.5,-6.618181818181818
2015-09-29,0.5,-6.672727272727273
2015-09-30,0.5,-6.727272727272728
2015-10-01,0.5,-6.781818181818182
2015-10-02,0.5,-6.836363636363637
2015-10-03,0.5,-6.890909090909091
2015-10-04,0.5,-6.945454545454545
2015-10-05,1.2,-7.0
2015-10-06,1.2,-7.1
2015-10-07,1.2,-7.2
2015-10-08,1.5,-7.3
2015-10-09,1.5,-7.45
2015-10-10,1.5,-7.6
2015-10-11,1.5,-7.75
2015-10-12,1.5,-7.9
2015-10-13,1.5,-8.833333333333334
2015-10-14,1.5,-9.766666666666666
2015-10-15,1.7,-10.7
2015-10-16,1.7,-11.675
2015-10-17,1.7,-12.65
2015-10-18,1.7,-13.625
2015-10-19,1.7,-14.6
2015-10-20,1.7,-17.03333333333333
2015-10-21,1.7,-19.466666666666665
2015-10-22,2.5,-21.9
2015-10-23,2.5,-22.325
2015-10-24,2.5,-22.75
2015-10-25,2.5,-23.175
2015-10-26,2.6,-23.6
2015-10-27,2.6,-24.03333333333333
2015-10-28,2.6,-24.466666666666665
2015-10-29,2.6,-24.9
2015-10-30,2.6,-25.44
2015-10-31,2.6,-25.98
2015-11-01,2.6,-26.52
2015-11-02,2.6,-27.06
2015-11-03,2.6,-27.6
2015-11-04,2.6,-28.2
2015-11-05,2.6,-28.8
2015-11-06,2.6,-29.4
2015-11-07,2.6,-29.55
2015-11-08,2.6,-29.7
2015-11-09,2.6,-29.85
2015-11-10,2.6,-30.0
2015-11-11,2.6,-30.25
2015-11-12,2.6,-30.5
2015-11-13,2.6,-30.525
2015-11-14,2.6,-30.55
2015-11-15,2.6,-30.575
2015-11-16,2.6,-30.6
2015-11-17,2.6,-30.625
2015-11-18,2.6,-30.65
2015-11-19,2.6,-30.675
2015-11-20,2.6,-30.7
2015-11-21,2.6,-30.785714285714285
2015-11-22,2.6,-30.87142857142857
2015-11-23,2.6,-30.957142857142856
2015-11-24,2.6,-31.042857142857144
2015-11-25,2.6,-31.12857142857143
2015-11-26,2.6,-31.214285714285715
2015-11-27,2.6,-31.3
2015-11-28,2.6,-31.685714285714287
2015-11-29,2.6,-32.07142857142857
2015-11-30,2.6,-32.457142857142856
2015-12-01,2.6,-32.84285714285714
2015-12-02,2.6,-33.22857142857143
2015-12-03,2.6,-33.614285714285714
2015-12-04,2.9,-34.0
2015-12-05,2.9,-34.1
2015-12-06,2.9,-34.2
2015-12-07,2.9,-34.3
2015-12-08,2.9,-34.4
2015-12-09,2.9,-34.46666666666667
2015-12-10,2.9,-34.53333333333333
2015-12-11,2.9,-34.6
2015-12-12,2.9,-34.6
2015-12-13,2.9,-34.6
2015-12-14,2.9,-34.6
2015-12-15,2.9,-34.6
2015-12-16,2.9,-34.666666666666664
2015-12-17,2.9,-34.733333333333334
2015-12-18,2.9,-34.8
2015-12-19,2.9,-34.86
2015-12-20,2.9,-34.92
2015-12-21,2.9,-34.98
2015-12-22,2.9,-35.04
2015-12-23,3.7,-35.1
2015-12-24,3.7,-35.21666666666667
2015-12-25,3.7,-35.333333333333336
2015-12-26,3.7,-35.45
2015-12-27,3.7,-35.56666666666666
2015-12-28,3.7,-35.68333333333333
2015-12-29,3.7,-35.8
2015-12-30,3.7,-35.95
2015-12-31,3.7,-36.1
2016-01-01,3.7,-36.25
2016-01-02,3.7,-36.4
2016-01-03,3.7,-36.55
2016-01-04,3.7,-36.7
2016-01-05,3.7,-36.85
2016-01-06,3.7,-37.0
2016-01-07,3.7,-37.15
2016-01-08,3.7,-37.3
2016-01-09,3.7,-37.43333333333333
2016-01-10,3.7,-37.56666666666667
2016-01-11,3.7,-37.7
2016-01-12,3.7,-37.825
2016-01-13,3.7,-37.95
2016-01-14,3.7,-38.075
2016-01-15,3.7,-38.2
2016-01-16,3.7,-38.3
2016-01-17,3.7,-38.4
2016-01-18,3.7,-38.5
2016-01-19,3.7,-38.625
2016-01-20,3.7,-38.75
