Date,fill_height,settlement
2015-08-30,0.0,0.0
2015-08-31,0.5,-6.4
2015-09-01,0.5,-6.466666666666667
2015-09-02,0.5,-6.533333333333333
2015-09-03,0.5,-6.6
2015-09-04,0.5,-7.25
2015-09-05,0.5,-7.899999999999999
2015-09-06,0.5,-8.549999999999999
2015-09-07,0.5,-9.2
2015-09-08,0.5,-9.333333333333332
2015-09-09,0.5,-9.466666666666669
2015-09-10,0.5,-9.6
2015-09-11,0.5,-10.175
2015-09-12,0.5,-10.75
2015-09-13,0.5,-11.325
2015-09-14,0.7,-11.9
2015-09-15,0.7,-12.566666666666666
2015-09-16,0.7,-13.233333333333334
2015-09-17,0.7,-13.9
2015-09-18,0.7,-13.9
2015-09-19,0.7,-13.9
2015-09-20,0.7,-13.9
2015-09-21,0.7,-13.9
2015-09-22,0.7,-14.0
2015-09-23,0.7,-14.1
2015-09-24,0.7,-14.2
2015-09-25,0.7,-14.236363636363636
2015-09-26,0.7,-14.272727272727272
2015-09-27,0.7,-14.309090909090909
2015-09-28,0.7,-14.345454545454546
2015-09-29,0.7,-14.38181818181818
2015-09-30,0.7,-14.418181818181818
2015-10-01,0.7,-14.454545454545451
2015-10-02,0.7,-14.49090909090909
2015-10-03,0.7,-14.527272727272727
2015-10-04,0.7,-14.563636363636364
2015-10-05,1.1,-14.6
2015-10-06,1.1,-14.633333333333333
2015-10-07,1.1,-14.666666666666666
2015-10-08,1.6,-14.7
2015-10-09,1.6,-15.35
2015-10-10,1.6,-16.0
2015-10-11,1.6,-16.65
2015-10-12,1.8,-17.3
2015-10-13,1.8,-17.900000000000002
2015-10-14,1.8,-18.5
2015-10-15,2.0,-19.1
2015-10-16,2.0,-20.05
2015-10-17,2.0,-21.0
2015-10-18,2.0,-21.95
2015-10-19,2.3,-22.9
2015-10-20,2.3,-23.466666666666665
2015-10-21,2.3,-24.03333333333333
2015-10-22,2.3,-24.6
2015-10-23,2.3,-25.275
2015-10-24,2.3,-25.950000000000003
2015-10-25,2.3,-26.625
2015-10-26,2.6,-27.3
2015-10-27,2.6,-27.9
2015-10-28,2.6,-28.5
2015-10-29,2.6,-29.1
2015-10-30,2.6,-29.6
2015-10-31,2.6,-30.1
