Date,fill_height,settlement
2015-06-28,0.0,0.0
2015-06-29,0.5,-1.2
2015-06-30,0.5,-2.6
2015-07-01,0.6,-4.0
2015-07-02,0.6,-4.0
2015-07-03,0.6,-4.0
2015-07-04,0.6,-4.15
2015-07-05,0.6,-4.3
2015-07-06,0.6,-4.449999999999999
2015-07-07,1.0,-4.6
2015-07-08,1.0,-10.45
2015-07-09,1.4,-16.3
2015-07-10,1.4,-16.3
2015-07-11,1.4,-16.3
2015-07-12,1.4,-16.3
2015-07-13,1.4,-16.3
2015-07-14,1.4,-16.3
2015-07-15,1.4,-16.3
2015-07-16,1.4,-16.3
2015-07-17,1.4,-16.3
2015-07-18,1.4,-16.3
2015-07-19,1.4,-16.3
2015-07-20,1.4,-16.3
2015-07-21,1.4,-16.3
2015-07-22,1.4,-16.3
2015-07-23,1.4,-16.3
2015-07-24,1.4,-16.36
2015-07-25,1.4,-16.42
2015-07-26,1.4,-16.48
2015-07-27,1.4,-16.540000000000003
2015-07-28,1.4,-16.6
2015-07-29,1.4,-16.700000000000003
2015-07-30,1.4,-16.8
2015-07-31,1.4,-16.8
2015-08-01,1.4,-16.8
2015-08-02,1.4,-16.8
2015-08-03,1.4,-16.8
2015-08-04,1.8,-16.8
2015-08-05,1.8,-16.933333333333334
2015-08-06,1.8,-17.066666666666666
2015-08-07,1.8,-17.2
2015-08-08,1.8,-17.2
2015-08-09,1.8,-17.2
2015-08-10,1.8,-17.2
2015-08-11,1.8,-17.3
2015-08-12,1.8,-17.4
2015-08-13,2.1,-17.5
2015-08-14,2.1,-17.55
2015-08-15,2.1,-17.6
2015-08-16,2.1,-17.65
2015-08-17,2.1,-17.7
2015-08-18,2.1,-17.766666666666666
2015-08-19,2.1,-17.833333333333332
2015-08-20,2.1,-17.9
2015-08-21,2.1,-17.9
2015-08-22,2.1,-17.9
2015-08-23,2.1,-17.9
2015-08-24,2.1,-17.9
2015-08-25,2.1,-17.9
2015-08-26,2.1,-17.9
2015-08-27,2.1,-17.9
2015-08-28,2.1,-18.0
2015-08-29,2.1,-18.1
2015-08-30,2.1,-18.2
2015-08-31,2.1,-18.3
2015-09-01,2.1,-18.366666666666667
2015-09-02,2.1,-18.433333333333334
2015-09-03,2.1,-18.5
2015-09-04,2.1,-18.5
2015-09-05,2.1,-18.5
2015-09-06,2.1,-18.5
2015-09-07,2.1,-18.5
2015-09-08,2.1,-18.5
2015-09-09,2.1,-18.5
2015-09-10,2.1,-18.5
2015-09-11,2.1,-18.5
2015-09-12,2.1,-18.5
2015-09-13,2.1,-18.5
2015-09-14,2.1,-18.5
2015-09-15,2.1,-18.5
2015-09-16,2.1,-18.5
2015-09-17,2.1,-18.5
2015-09-18,2.1,-18.5
2015-09-19,2.1,-18.5
2015-09-20,2.1,-18.5
2015-09-21,2.1,-18.5
2015-09-22,2.1,-18.5
2015-09-23,2.1,-18.5
2015-09-24,2.1,-18.5
2015-09-25,2.1,-18.51818181818182
2015-09-26,2.1,-18.536363636363635
2015-09-27,2.1,-18.55454545454545
2015-09-28,2.1,-18.572727272727278
2015-09-29,2.1,-18.59090909090909
2015-09-30,2.1,-18.60909090909091
2015-10-01,2.1,-18.627272727272725
2015-10-02,2.1,-18.645454545454545
2015-10-03,2.1,-18.663636363636364
2015-10-04,2.1,-18.68181818181818
2015-10-05,2.4,-18.7
2015-10-06,2.4,-18.7
2015-10-07,2.4,-18.7
2015-10-08,2.4,-18.7
2015-10-09,2.4,-19.075
2015-10-10,2.4,-19.45
2015-10-11,2.4,-19.825
2015-10-12,2.4,-20.2
2015-10-13,2.4,-20.5
2015-10-14,2.4,-20.8
2015-10-15,2.4,-21.1
2015-10-16,2.4,-22.325000000000003
2015-10-17,2.4,-23.55
2015-10-18,2.4,-24.775
2015-10-19,3.0,-26.0
2015-10-20,3.0,-27.266666666666666
2015-10-21,3.0,-28.53333333333333
2015-10-22,3.0,-29.8
2015-10-23,3.0,-29.925
2015-10-24,3.0,-30.05
2015-10-25,3.0,-30.175
2015-10-26,3.0,-30.3
2015-10-27,3.0,-30.46666666666667
2015-10-28,3.0,-30.633333333333333
2015-10-29,3.0,-30.8
2015-10-30,3.0,-31.1
2015-10-31,3.0,-31.4
2015-11-01,3.0,-31.7
2015-11-02,3.0,-32.0
2015-11-03,3.0,-32.3
2015-11-04,3.0,-32.36666666666667
2015-11-05,3.0,-32.43333333333333
2015-11-06,3.0,-32.5
2015-11-07,3.0,-32.625
2015-11-08,3.0,-32.75
2015-11-09,3.0,-32.875
2015-11-10,3.0,-33.0
2015-11-11,3.0,-33.2
2015-11-12,3.0,-33.4
2015-11-13,3.0,-33.5125
2015-11-14,3.0,-33.625
2015-11-15,3.0,-33.7375
2015-11-16,3.0,-33.849999999999994
2015-11-17,3.0,-33.9625
2015-11-18,3.0,-34.075
2015-11-19,3.0,-34.1875
2015-11-20,3.0,-34.3
2015-11-21,3.0,-34.385714285714286
2015-11-22,3.0,-34.47142857142857
