Date,fill_height,settlement
2015-08-23,0.0,0.0
2015-08-24,0.5,-10.9
2015-08-25,0.5,-11.7
2015-08-26,0.5,-12.5
2015-08-27,0.5,-13.3
2015-08-28,0.5,-13.35
2015-08-29,0.5,-13.4
2015-08-30,0.5,-13.45
2015-08-31,0.5,-13.5
2015-09-01,0.5,-13.533333333333331
2015-09-02,0.5,-13.566666666666666
2015-09-03,0.5,-13.6
2015-09-04,0.5,-13.6
2015-09-05,0.5,-13.6
2015-09-06,0.5,-13.6
2015-09-07,0.6,-13.6
2015-09-08,0.6,-13.6
2015-09-09,0.6,-13.6
2015-09-10,0.6,-13.6
2015-09-11,0.6,-13.6
2015-09-12,0.6,-13.6
2015-09-13,0.6,-13.6
2015-09-14,0.9,-13.6
2015-09-15,0.9,-13.6
2015-09-16,0.9,-13.6
2015-09-17,0.9,-13.6
2015-09-18,0.9,-13.6
2015-09-19,0.9,-13.6
2015-09-20,0.9,-13.6
2015-09-21,0.9,-13.6
2015-09-22,0.9,-13.6
2015-09-23,0.9,-13.6
2015-09-24,0.9,-13.6
2015-09-25,0.9,-13.645454545454545
2015-09-26,0.9,-13.690909090909091
2015-09-27,0.9,-13.736363636363636
2015-09-28,0.9,-13.78181818181818
2015-09-29,0.9,-13.827272727272726
2015-09-30,0.9,-13.872727272727271
2015-10-01,0.9,-13.918181818181818
2015-10-02,0.9,-13.963636363636365
2015-10-03,0.9,-14.009090909090908
2015-10-04,0.9,-14.054545454545456
2015-10-05,1.2,-14.1
2015-10-06,1.2,-14.2
2015-10-07,1.2,-14.3
2015-10-08,1.6,-14.4
2015-10-09,1.6,-14.5
2015-10-10,1.6,-14.6
2015-10-11,1.6,-14.7
2015-10-12,1.6,-14.8
2015-10-13,1.6,-15.666666666666666
2015-10-14,1.6,-16.53333333333333
2015-10-15,1.9,-17.4
2015-10-16,1.9,-17.474999999999998
2015-10-17,1.9,-17.549999999999997
2015-10-18,1.9,-17.625
2015-10-19,1.9,-17.7
2015-10-20,1.9,-19.23333333333333
2015-10-21,1.9,-20.766666666666666
2015-10-22,2.6,-22.3
2015-10-23,2.6,-22.575
2015-10-24,2.6,-22.85
2015-10-25,2.6,-23.125
2015-10-26,2.7,-23.4
2015-10-27,2.7,-23.6
2015-10-28,2.7,-23.8
2015-10-29,2.7,-24.0
2015-10-30,2.7,-24.6
2015-10-31,2.7,-25.2
2015-11-01,2.7,-25.8
2015-11-02,2.7,-26.4
2015-11-03,2.7,-27.0
2015-11-04,2.7,-27.666666666666668
2015-11-05,2.7,-28.33333333333333
2015-11-06,2.7,-29.0
2015-11-07,2.7,-29.15
2015-11-08,2.7,-29.3
2015-11-09,2.7,-29.450000000000003
2015-11-10,2.7,-29.6
2015-11-11,2.7,-29.950000000000003
2015-11-12,2.7,-30.3
2015-11-13,2.7,-30.3625
2015-11-14,2.7,-30.425
2015-11-15,2.7,-30.4875
2015-11-16,2.7,-30.55
2015-11-17,2.7,-30.6125
2015-11-18,2.7,-30.675
2015-11-19,2.7,-30.7375
2015-11-20,2.7,-30.8
2015-11-21,2.7,-30.88571428571429
2015-11-22,2.7,-30.97142857142857
2015-11-23,2.7,-31.057142857142857
2015-11-24,2.7,-31.142857142857142
2015-11-25,2.7,-31.228571428571428
2015-11-26,2.7,-31.314285714285717
2015-11-27,2.7,-31.4
2015-11-28,2.7,-31.442857142857143
2015-11-29,2.7,-31.485714285714284
2015-11-30,2.7,-31.52857142857143
2015-12-01,2.7,-31.57142857142857
2015-12-02,2.7,-31.614285714285717
2015-12-03,2.7,-31.65714285714285
2015-12-04,2.8,-31.7
2015-12-05,2.8,-31.75
2015-12-06,2.8,-31.8
2015-12-07,2.8,-31.85
2015-12-08,2.8,-31.9
2015-12-09,2.8,-31.9
2015-12-10,2.8,-31.9
2015-12-11,2.8,-31.9
2015-12-12,2.8,-31.95
2015-12-13,2.8,-32.0
2015-12-14,2.8,-32.05
2015-12-15,2.8,-32.1
2015-12-16,2.8,-32.300000000000004
2015-12-17,2.8,-32.5
2015-12-18,2.8,-32.7
2015-12-19,2.8,-32.7
2015-12-20,2.8,-32.7
2015-12-21,2.8,-32.7
2015-12-22,2.8,-32.7
2015-12-23,2.8,-32.7
2015-12-24,2.8,-33.31666666666667
2015-12-25,2.8,-33.93333333333334
2015-12-26,2.8,-34.55
2015-12-27,2.8,-35.166666666666664
2015-12-28,2.8,-35.78333333333333
2015-12-29,3.4,-36.4
2015-12-30,3.4,-36.6
2015-12-31,3.4,-36.8
2016-01-01,3.4,-36.95
2016-01-02,3.4,-37.1
