Date,fill_height,settlement
2015-08-09,0.0,0.0
2015-08-10,0.4,-2.2
2015-08-11,0.4,-2.466666666666667
2015-08-12,0.4,-2.7333333333333334
2015-08-13,0.8,-3.0
2015-08-14,0.8,-3.15
2015-08-15,0.8,-3.3
2015-08-16,0.8,-3.45
2015-08-17,0.8,-3.6
2015-08-18,0.8,-3.733333333333333
2015-08-19,0.8,-3.8666666666666663
2015-08-20,0.8,-4.0
2015-08-21,0.8,-4.0
2015-08-22,0.8,-4.0
2015-08-23,0.8,-4.0
2015-08-24,1.1,-4.0
2015-08-25,1.1,-4.133333333333334
2015-08-26,1.1,-4.266666666666667
2015-08-27,1.1,-4.4
2015-08-28,1.1,-4.6000000000000005
2015-08-29,1.1,-4.800000000000001
2015-08-30,1.1,-5.0
2015-08-31,1.1,-5.2
2015-09-01,1.1,-5.333333333333333
2015-09-02,1.1,-5.466666666666667
2015-09-03,1.1,-5.6
2015-09-04,1.1,-5.725
2015-09-05,1.1,-5.85
2015-09-06,1.1,-5.975
2015-09-07,1.1,-6.1
2015-09-08,1.1,-6.2
2015-09-09,1.1,-6.3
2015-09-10,1.3,-6.4
2015-09-11,1.3,-6.45
2015-09-12,1.3,-6.5
2015-09-13,1.3,-6.55
2015-09-14,1.6,-6.6
2015-09-15,1.6,-6.666666666666666
2015-09-16,1.6,-6.733333333333333
2015-09-17,1.6,-6.8
2015-09-18,1.6,-6.8
2015-09-19,1.6,-6.8
2015-09-20,1.6,-6.8
2015-09-21,1.6,-6.8
2015-09-22,1.6,-6.9
2015-09-23,1.6,-7.0
2015-09-24,1.6,-7.1
2015-09-25,1.6,-7.154545454545454
2015-09-26,1.6,-7.209090909090909
2015-09-27,1.6,-7.263636363636364
2015-09-28,1.6,-7.318181818181818
2015-09-29,1.6,-7.372727272727273
2015-09-30,1.6,-7.427272727272727
2015-10-01,1.6,-7.481818181818181
2015-10-02,1.6,-7.536363636363636
2015-10-03,1.6,-7.590909090909091
2015-10-04,1.6,-7.6454545454545455
2015-10-05,1.8,-7.7
2015-10-06,1.8,-7.766666666666667
2015-10-07,1.8,-7.833333333333334
2015-10-08,1.8,-7.9
2015-10-09,1.8,-8.6
2015-10-10,1.8,-9.3
2015-10-11,1.8,-10.0
