Date,fill_height,settlement
2015-09-06,0.0,0.0
2015-09-07,0.5,-5.1
2015-09-08,0.5,-6.3
2015-09-09,0.5,-7.5
2015-09-10,0.5,-8.7
2015-09-11,0.5,-9.175
2015-09-12,0.5,-9.65
2015-09-13,0.5,-10.125
2015-09-14,0.5,-10.6
2015-09-15,0.5,-11.066666666666666
2015-09-16,0.5,-11.533333333333331
2015-09-17,0.5,-12.0
2015-09-18,0.5,-12.05
2015-09-19,0.5,-12.1
2015-09-20,0.5,-12.15
2015-09-21,0.5,-12.2
2015-09-22,0.5,-12.4
2015-09-23,0.5,-12.6
2015-09-24,0.5,-12.8
2015-09-25,0.5,-13.4
2015-09-26,0.5,-14.0
2015-09-27,0.5,-14.6
2015-09-28,0.5,-15.2
2015-09-29,0.5,-15.8
2015-09-30,0.5,-16.4
2015-10-01,0.5,-17.0
2015-10-02,0.5,-17.599999999999998
2015-10-03,0.5,-18.2
2015-10-04,0.5,-18.8
2015-10-05,1.3,-19.4
2015-10-06,1.3,-19.633333333333333
2015-10-07,1.3,-19.866666666666667
2015-10-08,1.7,-20.1
2015-10-09,1.7,-20.375
2015-10-10,1.7,-20.65
2015-10-11,1.7,-20.925
2015-10-12,1.7,-21.2
2015-10-13,1.7,-23.0
2015-10-14,1.7,-24.8
2015-10-15,1.9,-26.6
2015-10-16,1.9,-27.375
2015-10-17,1.9,-28.15
2015-10-18,1.9,-28.925
2015-10-19,2.2,-29.7
2015-10-20,2.2,-30.0
2015-10-21,2.2,-30.3
2015-10-22,2.2,-30.6
2015-10-23,2.2,-31.700000000000003
2015-10-24,2.2,-32.8
2015-10-25,2.2,-33.9
2015-10-26,2.6,-35.0
2015-10-27,2.6,-36.333333333333336
2015-10-28,2.6,-37.66666666666666
2015-10-29,2.6,-39.0
2015-10-30,2.6,-39.4
2015-10-31,2.6,-39.8
2015-11-01,2.6,-40.2
2015-11-02,2.6,-40.6
2015-11-03,2.6,-41.0
2015-11-04,2.6,-41.23333333333333
2015-11-05,2.6,-41.46666666666667
2015-11-06,2.6,-41.7
2015-11-07,2.6,-41.75
2015-11-08,2.6,-41.8
2015-11-09,2.6,-41.85
2015-11-10,2.6,-41.9
2015-11-11,2.6,-42.0
2015-11-12,2.6,-42.1
2015-11-13,2.6,-42.1875
2015-11-14,2.6,-42.275
2015-11-15,2.6,-42.3625
2015-11-16,2.6,-42.45
2015-11-17,2.6,-42.5375
2015-11-18,2.6,-42.625
2015-11-19,2.6,-42.7125
2015-11-20,2.6,-42.8
2015-11-21,2.6,-42.84285714285714
2015-11-22,2.6,-42.885714285714286
2015-11-23,2.6,-42.92857142857143
2015-11-24,2.6,-42.97142857142857
2015-11-25,2.6,-43.01428571428571
2015-11-26,2.6,-43.05714285714286
2015-11-27,2.6,-43.1
2015-11-28,2.6,-43.22857142857143
2015-11-29,2.6,-43.35714285714286
2015-11-30,2.6,-43.48571428571429
2015-12-01,2.6,-43.614285714285714
2015-12-02,2.6,-43.74285714285714
2015-12-03,2.6,-43.871428571428574
2015-12-04,2.6,-44.0
2015-12-05,2.6,-44.0
2015-12-06,2.6,-44.0
2015-12-07,2.6,-44.0
2015-12-08,2.6,-44.0
2015-12-09,2.6,-44.06666666666667
2015-12-10,2.6,-44.13333333333333
2015-12-11,2.6,-44.2
2015-12-12,2.6,-44.2
2015-12-13,2.6,-44.2
2015-12-14,2.6,-44.2
2015-12-15,2.6,-44.2
2015-12-16,2.6,-44.2
2015-12-17,2.6,-44.2
2015-12-18,2.6,-44.2
2015-12-19,2.6,-44.38
2015-12-20,2.6,-44.56
2015-12-21,2.6,-44.74
2015-12-22,2.6,-44.92
2015-12-23,3.4,-45.1
2015-12-24,3.4,-45.91666666666667
2015-12-25,3.4,-46.73333333333333
2015-12-26,3.4,-47.55
2015-12-27,3.4,-48.36666666666667
2015-12-28,3.4,-49.18333333333334
2015-12-29,3.8,-50.0
2015-12-30,3.8,-50.25
2015-12-31,3.8,-50.5
2016-01-01,3.8,-51.1
2016-01-02,3.8,-51.7
2016-01-03,3.8,-52.3
2016-01-04,3.8,-52.9
2016-01-05,3.8,-53.5
2016-01-06,4.2,-54.1
2016-01-07,4.2,-56.55
2016-01-08,4.8,-59.0
2016-01-09,4.8,-59.86666666666667
2016-01-10,4.8,-60.73333333333333
2016-01-11,4.8,-61.6
2016-01-12,4.8,-62.2
2016-01-13,4.8,-62.8
2016-01-14,4.8,-63.4
2016-01-15,4.8,-64.0
2016-01-16,4.8,-64.5
2016-01-17,4.8,-65.0
2016-01-18,4.8,-65.5
2016-01-19,4.8,-65.9
2016-01-20,4.8,-66.3
2016-01-21,4.8,-66.69999999999999
2016-01-22,4.8,-67.1
2016-01-23,4.8,-67.35
2016-01-24,4.8,-67.6
2016-01-25,4.8,-67.85
2016-01-26,4.8,-68.1
2016-01-27,4.8,-68.39999999999999
2016-01-28,4.8,-68.7
2016-01-29,4.8,-69.0
2016-01-30,4.8,-69.23333333333333
2016-01-31,4.8,-69.46666666666667
2016-02-01,4.8,-69.7
2016-02-02,4.8,-69.86666666666667
2016-02-03,4.8,-70.03333333333333
