Date,fill_height,settlement
2015-09-02,0.0,0.0
2015-09-03,0.5,-4.2
2015-09-04,0.5,-4.375
2015-09-05,0.5,-4.550000000000001
2015-09-06,0.5,-4.7250000000000005
2015-09-07,0.7,-4.9
2015-09-08,0.7,-5.366666666666667
2015-09-09,0.7,-5.833333333333333
2015-09-10,0.7,-6.3
2015-09-11,0.7,-6.375
2015-09-12,0.7,-6.449999999999999
2015-09-13,0.7,-6.525
2015-09-14,0.7,-6.6
2015-09-15,0.7,-6.766666666666667
2015-09-16,0.7,-6.933333333333333
2015-09-17,0.7,-7.1
2015-09-18,0.7,-7.199999999999999
2015-09-19,0.7,-7.3
2015-09-20,0.7,-7.4
2015-09-21,0.7,-7.5
2015-09-22,0.7,-7.666666666666667
2015-09-23,0.7,-7.833333333333333
2015-09-24,0.7,-8.0
2015-09-25,0.7,-8.027272727272727
2015-09-26,0.7,-8.054545454545455
2015-09-27,0.7,-8.081818181818182
2015-09-28,0.7,-8.10909090909091
2015-09-29,0.7,-8.136363636363637
2015-09-30,0.7,-8.163636363636364
2015-10-01,0.7,-8.190909090909091
2015-10-02,0.7,-8.218181818181819
2015-10-03,0.7,-8.245454545454546
2015-10-04,0.7,-8.272727272727273
2015-10-05,1.3,-8.3
2015-10-06,1.3,-8.333333333333334
2015-10-07,1.3,-8.366666666666667
2015-10-08,1.7,-8.4
2015-10-09,1.7,-8.7
2015-10-10,1.7,-9.0
2015-10-11,1.7,-9.3
2015-10-12,1.7,-9.6
2015-10-13,1.7,-11.666666666666666
2015-10-14,1.7,-13.733333333333334
2015-10-15,1.9,-15.8
2015-10-16,1.9,-16.875
2015-10-17,1.9,-17.950000000000003
2015-10-18,1.9,-19.025
2015-10-19,2.2,-20.1
2015-10-20,2.2,-22.066666666666663
2015-10-21,2.2,-24.03333333333333
2015-10-22,2.6,-26.0
2015-10-23,2.6,-27.825
2015-10-24,2.6,-29.65
2015-10-25,2.6,-31.475
2015-10-26,3.0,-33.3
2015-10-27,3.0,-35.6
2015-10-28,3.0,-37.9
2015-10-29,3.0,-40.2
2015-10-30,3.0,-40.7
2015-10-31,3.0,-41.2
2015-11-01,3.0,-41.7
2015-11-02,3.0,-42.2
2015-11-03,3.0,-42.7
2015-11-04,3.0,-43.2
2015-11-05,3.0,-43.7
2015-11-06,3.0,-44.2
2015-11-07,3.0,-44.3
2015-11-08,3.0,-44.400000000000006
2015-11-09,3.0,-44.5
2015-11-10,3.0,-44.6
2015-11-11,3.0,-44.7
2015-11-12,3.0,-44.8
2015-11-13,3.0,-44.9
2015-11-14,3.0,-45.0
2015-11-15,3.0,-45.1
2015-11-16,3.0,-45.2
2015-11-17,3.0,-45.3
2015-11-18,3.0,-45.4
2015-11-19,3.0,-45.5
2015-11-20,3.0,-45.6
2015-11-21,3.0,-45.68571428571429
2015-11-22,3.0,-45.77142857142857
2015-11-23,3.0,-45.85714285714286
2015-11-24,3.0,-45.94285714285714
2015-11-25,3.0,-46.02857142857143
2015-11-26,3.0,-46.114285714285714
2015-11-27,3.0,-46.2
2015-11-28,3.0,-46.400000000000006
2015-11-29,3.0,-46.6
2015-11-30,3.0,-46.8
2015-12-01,3.0,-47.0
2015-12-02,3.0,-47.2
2015-12-03,3.0,-47.4
2015-12-04,3.2,-47.6
2015-12-05,3.2,-48.0
2015-12-06,3.2,-48.400000000000006
2015-12-07,3.2,-48.8
2015-12-08,3.2,-49.2
2015-12-09,3.2,-50.86666666666667
2015-12-10,3.2,-52.53333333333334
2015-12-11,3.7,-54.2
2015-12-12,3.7,-54.6
2015-12-13,3.7,-55.0
2015-12-14,3.7,-55.4
2015-12-15,3.7,-55.8
2015-12-16,3.7,-55.96666666666666
2015-12-17,3.7,-56.13333333333333
2015-12-18,3.7,-56.3
2015-12-19,3.7,-56.3
2015-12-20,3.7,-56.3
2015-12-21,3.7,-56.3
2015-12-22,3.7,-56.3
2015-12-23,3.7,-56.3
2015-12-24,3.7,-57.2
2015-12-25,3.7,-58.1
2015-12-26,3.7,-59.0
2015-12-27,3.7,-59.9
2015-12-28,3.7,-60.8
2015-12-29,4.1,-61.7
2015-12-30,4.1,-61.85
2015-12-31,4.1,-62.0
2016-01-01,4.1,-62.45
2016-01-02,4.1,-62.9
2016-01-03,4.1,-63.35
2016-01-04,4.1,-63.8
2016-01-05,4.1,-64.25
2016-01-06,4.5,-64.7
2016-01-07,4.5,-65.05000000000001
2016-01-08,4.5,-65.4
2016-01-09,4.5,-65.46666666666667
2016-01-10,4.5,-65.53333333333333
2016-01-11,4.5,-65.6
2016-01-12,4.5,-66.19999999999999
2016-01-13,4.5,-66.8
2016-01-14,4.5,-67.4
2016-01-15,4.9,-68.0
2016-01-16,4.9,-68.43333333333334
2016-01-17,4.9,-68.86666666666666
2016-01-18,4.9,-69.3
2016-01-19,4.9,-69.575
2016-01-20,4.9,-69.85
2016-01-21,4.9,-70.125
2016-01-22,4.9,-70.4
2016-01-23,4.9,-70.5
2016-01-24,4.9,-70.6
2016-01-25,4.9,-70.7
2016-01-26,4.9,-70.8
2016-01-27,4.9,-70.89999999999999
2016-01-28,4.9,-71.0
2016-01-29,4.9,-71.1
2016-01-30,4.9,-71.13333333333333
2016-01-31,4.9,-71.16666666666667
2016-02-01,4.9,-71.2
2016-02-02,4.9,-71.26666666666667
2016-02-03,4.9,-71.33333333333334
2016-02-04,4.9,-71.4
2016-02-05,4.9,-71.43333333333334
2016-02-06,4.9,-71.46666666666667
2016-02-07,4.9,-71.5
2016-02-08,4.9,-71.53333333333333
2016-02-09,4.9,-71.56666666666666
2016-02-10,4.9,-71.6
2016-02-11,4.9,-71.63333333333334
2016-02-12,4.9,-71.66666666666667
2016-02-13,4.9,-71.7
2016-02-14,4.9,-71.73333333333333
2016-02-15,4.9,-71.76666666666667
2016-02-16,4.9,-71.8
2016-02-17,4.9,-71.83333333333333
2016-02-18,4.9,-71.86666666666667
2016-02-19,4.9,-71.9
2016-02-20,4.9,-71.9
2016-02-21,4.9,-71.9
2016-02-22,4.9,-71.9
2016-02-23,4.9,-71.9
2016-02-24,4.9,-71.96666666666667
2016-02-25,4.9,-72.03333333333333
2016-02-26,4.9,-72.1
2016-02-27,4.9,-72.14285714285714
2016-02-28,4.9,-72.18571428571428
2016-02-29,4.9,-72.22857142857143
2016-03-01,4.9,-72.27142857142857
2016-03-02,4.9,-72.31428571428572
2016-03-03,4.9,-72.35714285714286
2016-03-04,4.9,-72.4
2016-03-05,4.9,-72.41428571428573
2016-03-06,4.9,-72.42857142857143
2016-03-07,4.9,-72.44285714285715
2016-03-08,4.9,-72.45714285714286
2016-03-09,4.9,-72.47142857142858
2016-03-10,4.9,-72.48571428571428
2016-03-11,4.9,-72.5
2016-03-12,4.9,-72.5
2016-03-13,4.9,-72.5
2016-03-14,4.9,-72.5
2016-03-15,4.9,-72.5
2016-03-16,4.9,-72.56666666666666
2016-03-17,4.9,-72.63333333333334
2016-03-18,4.9,-72.7
2016-03-19,4.9,-72.72857142857143
2016-03-20,4.9,-72.75714285714287
2016-03-21,4.9,-72.78571428571429
2016-03-22,4.9,-72.81428571428572
2016-03-23,4.9,-72.84285714285714
2016-03-24,4.9,-72.87142857142858
2016-03-25,4.9,-72.9
2016-03-26,4.9,-72.91666666666667
2016-03-27,4.9,-72.93333333333334
2016-03-28,4.9,-72.95
2016-03-29,4.9,-72.96666666666667
2016-03-30,4.9,-72.98333333333333
2016-03-31,4.9,-73.0
2016-04-01,4.9,-73.01428571428572
2016-04-02,4.9,-73.02857142857142
2016-04-03,4.9,-73.04285714285714
2016-04-04,4.9,-73.05714285714285
2016-04-05,4.9,-73.07142857142857
2016-04-06,4.9,-73.08571428571427
2016-04-07,4.9,-73.1
2016-04-08,4.9,-73.1125
2016-04-09,4.9,-73.125
2016-04-10,4.9,-73.1375
2016-04-11,4.9,-73.15
2016-04-12,4.9,-73.1625
2016-04-13,4.9,-73.175
2016-04-14,4.9,-73.1875
2016-04-15,4.9,-73.2
2016-04-16,4.9,-73.21428571428572
2016-04-17,4.9,-73.22857142857143
2016-04-18,4.9,-73.24285714285715
2016-04-19,4.9,-73.25714285714285
2016-04-20,4.9,-73.27142857142857
2016-04-21,4.9,-73.28571428571428
2016-04-22,4.9,-73.3
2016-04-23,4.9,-73.3
2016-04-24,4.9,-73.3
2016-04-25,4.9,-73.3
2016-04-26,4.9,-73.3
2016-04-27,4.9,-73.3
2016-04-28,4.9,-73.3
2016-04-29,4.9,-73.3
2016-04-30,4.9,-73.3
2016-05-01,4.9,-73.3
2016-05-02,4.9,-73.3
2016-05-03,4.9,-73.3
2016-05-04,4.9,-73.3
2016-05-05,4.9,-73.3
2016-05-06,4.9,-73.3
2016-05-07,4.9,-73.3
2016-05-08,4.9,-73.3
2016-05-09,4.9,-73.3
2016-05-10,4.9,-73.3
2016-05-11,4.9,-73.3
2016-05-12,4.9,-73.3
2016-05-13,4.9,-73.3
2016-05-14,4.9,-73.3
2016-05-15,4.9,-73.3
2016-05-16,4.9,-73.3
2016-05-17,4.9,-73.3
2016-05-18,4.9,-73.3
2016-05-19,4.9,-73.3
2016-05-20,4.9,-73.3
2016-05-21,4.9,-73.3
2016-05-22,4.9,-73.3
2016-05-23,4.9,-73.3
2016-05-24,4.9,-73.3
2016-05-25,4.9,-73.3
2016-05-26,4.9,-73.3
2016-05-27,4.9,-73.3
2016-05-28,4.9,-73.3
2016-05-29,4.9,-73.3
2016-05-30,4.9,-73.3
