Date,fill_height,settlement
2015-09-13,0.0,0.0
2015-09-14,0.7,-2.3
2015-09-15,0.7,-2.7666666666666666
2015-09-16,0.7,-3.2333333333333334
2015-09-17,0.7,-3.7
2015-09-18,0.7,-3.875
2015-09-19,0.7,-4.050000000000001
2015-09-20,0.7,-4.2250000000000005
2015-09-21,0.7,-4.4
2015-09-22,0.7,-4.466666666666667
2015-09-23,0.7,-4.533333333333333
2015-09-24,0.7,-4.6
2015-09-25,0.7,-4.790909090909091
2015-09-26,0.7,-4.9818181818181815
2015-09-27,0.7,-5.172727272727273
2015-09-28,0.7,-5.363636363636363
2015-09-29,0.7,-5.554545454545455
2015-09-30,0.7,-5.745454545454545
2015-10-01,0.7,-5.9363636363636365
2015-10-02,0.7,-6.127272727272727
2015-10-03,0.7,-6.318181818181818
2015-10-04,0.7,-6.509090909090909
2015-10-05,0.7,-6.7
2015-10-06,0.7,-6.7
2015-10-07,0.7,-6.7
2015-10-08,0.7,-6.7
2015-10-09,0.7,-6.775
2015-10-10,0.7,-6.85
2015-10-11,0.7,-6.925
2015-10-12,0.7,-7.0
2015-10-13,0.7,-7.1
2015-10-14,0.7,-7.2
2015-10-15,0.7,-7.3
2015-10-16,0.7,-7.35
2015-10-17,0.7,-7.4
2015-10-18,0.7,-7.45
2015-10-19,0.7,-7.5
2015-10-20,0.7,-7.566666666666666
2015-10-21,0.7,-7.633333333333334
2015-10-22,0.7,-7.7
2015-10-23,0.7,-8.325
2015-10-24,0.7,-8.95
2015-10-25,0.7,-9.575
2015-10-26,1.5,-10.2
2015-10-27,1.5,-10.6
2015-10-28,1.5,-11.0
2015-10-29,1.5,-11.4
2015-10-30,1.5,-11.78
2015-10-31,1.5,-12.16
2015-11-01,1.5,-12.54
2015-11-02,1.5,-12.92
2015-11-03,1.9,-13.3
2015-11-04,1.9,-13.4
2015-11-05,1.9,-13.5
2015-11-06,1.9,-13.6
2015-11-07,1.9,-13.6
2015-11-08,1.9,-13.6
2015-11-09,1.9,-13.6
2015-11-10,1.9,-13.6
2015-11-11,1.9,-13.7
2015-11-12,1.9,-13.8
2015-11-13,1.9,-13.8625
2015-11-14,1.9,-13.925
2015-11-15,1.9,-13.9875
2015-11-16,1.9,-14.05
2015-11-17,1.9,-14.1125
2015-11-18,1.9,-14.175
2015-11-19,1.9,-14.2375
2015-11-20,1.9,-14.3
2015-11-21,1.9,-14.342857142857143
2015-11-22,1.9,-14.385714285714286
2015-11-23,1.9,-14.428571428571429
2015-11-24,1.9,-14.471428571428572
2015-11-25,1.9,-14.514285714285714
2015-11-26,1.9,-14.557142857142855
2015-11-27,1.9,-14.6
2015-11-28,1.9,-14.628571428571428
2015-11-29,1.9,-14.657142857142857
2015-11-30,1.9,-14.685714285714283
2015-12-01,1.9,-14.714285714285715
2015-12-02,1.9,-14.742857142857144
2015-12-03,1.9,-14.771428571428572
2015-12-04,1.9,-14.8
2015-12-05,1.9,-14.8
2015-12-06,1.9,-14.8
2015-12-07,1.9,-14.8
2015-12-08,1.9,-14.8
2015-12-09,1.9,-14.8
2015-12-10,1.9,-14.8
2015-12-11,1.9,-14.8
2015-12-12,1.9,-14.8
2015-12-13,1.9,-14.8
2015-12-14,1.9,-14.8
2015-12-15,1.9,-14.8
2015-12-16,1.9,-14.8
2015-12-17,1.9,-14.8
2015-12-18,1.9,-14.8
2015-12-19,1.9,-14.84
2015-12-20,1.9,-14.88
2015-12-21,1.9,-14.92
2015-12-22,1.9,-14.96
2015-12-23,2.7,-15.0
2015-12-24,2.7,-15.15
2015-12-25,2.7,-15.3
2015-12-26,2.7,-15.45
2015-12-27,2.7,-15.6
2015-12-28,2.7,-15.75
2015-12-29,2.8,-15.9
2015-12-30,2.8,-16.0
2015-12-31,2.8,-16.1
2016-01-01,2.8,-16.133333333333333
2016-01-02,2.8,-16.166666666666668
2016-01-03,2.8,-16.200000000000003
2016-01-04,2.8,-16.233333333333334
2016-01-05,2.8,-16.266666666666666
2016-01-06,2.8,-16.3
2016-01-07,2.8,-16.4
2016-01-08,2.8,-16.5
2016-01-09,2.8,-16.533333333333335
2016-01-10,2.8,-16.566666666666666
2016-01-11,2.8,-16.6
2016-01-12,2.8,-16.650000000000002
2016-01-13,2.8,-16.700000000000003
2016-01-14,2.8,-16.75
2016-01-15,2.8,-16.8
2016-01-16,2.8,-16.8
2016-01-17,2.8,-16.8
2016-01-18,2.8,-16.8
2016-01-19,2.8,-16.85
2016-01-20,2.8,-16.9
2016-01-21,2.8,-16.95
2016-01-22,2.8,-17.0
2016-01-23,2.8,-17.075
2016-01-24,2.8,-17.15
2016-01-25,2.8,-17.225
2016-01-26,2.8,-17.3
2016-01-27,2.8,-17.333333333333332
2016-01-28,2.8,-17.366666666666667
2016-01-29,2.8,-17.4
2016-01-30,2.8,-17.4
2016-01-31,2.8,-17.4
2016-02-01,2.8,-17.4
2016-02-02,2.8,-17.4
2016-02-03,2.8,-17.4
2016-02-04,2.8,-17.4
2016-02-05,2.8,-17.416666666666664
2016-02-06,2.8,-17.433333333333334
2016-02-07,2.8,-17.45
2016-02-08,2.8,-17.466666666666665
2016-02-09,2.8,-17.483333333333334
2016-02-10,2.8,-17.5
2016-02-11,2.8,-17.516666666666666
2016-02-12,2.8,-17.533333333333335
2016-02-13,2.8,-17.55
2016-02-14,2.8,-17.566666666666666
2016-02-15,2.8,-17.583333333333336
2016-02-16,2.8,-17.6
2016-02-17,2.8,-17.6
2016-02-18,2.8,-17.6
2016-02-19,2.8,-17.6
2016-02-20,2.8,-17.6
2016-02-21,2.8,-17.6
2016-02-22,2.8,-17.6
2016-02-23,2.8,-17.6
2016-02-24,2.8,-17.666666666666668
2016-02-25,2.8,-17.733333333333334
2016-02-26,2.8,-17.8
2016-02-27,2.8,-17.814285714285713
2016-02-28,2.8,-17.82857142857143
2016-02-29,2.8,-17.84285714285714
2016-03-01,2.8,-17.857142857142858
2016-03-02,2.8,-17.87142857142857
2016-03-03,2.8,-17.885714285714286
2016-03-04,2.8,-17.9
2016-03-05,2.8,-17.9
2016-03-06,2.8,-17.9
2016-03-07,2.8,-17.9
2016-03-08,2.8,-17.9
2016-03-09,2.8,-17.9
2016-03-10,2.8,-17.9
2016-03-11,2.8,-17.9
2016-03-12,2.8,-17.9
2016-03-13,2.8,-17.9
2016-03-14,2.8,-17.9
2016-03-15,2.8,-17.9
2016-03-16,2.8,-17.9
2016-03-17,2.8,-17.9
2016-03-18,2.8,-17.9
2016-03-19,2.8,-17.9
2016-03-20,2.8,-17.9
2016-03-21,2.8,-17.9
2016-03-22,2.8,-17.9
2016-03-23,2.8,-17.9
2016-03-24,2.8,-17.9
2016-03-25,2.8,-17.9
2016-03-26,2.8,-17.9
2016-03-27,2.8,-17.9
2016-03-28,2.8,-17.9
2016-03-29,2.8,-17.9
2016-03-30,2.8,-17.9
2016-03-31,2.8,-17.9
2016-04-01,2.8,-17.9
2016-04-02,2.8,-17.9
2016-04-03,2.8,-17.9
2016-04-04,2.8,-17.9
2016-04-05,2.8,-17.9
2016-04-06,2.8,-17.9
2016-04-07,2.8,-17.9
2016-04-08,2.8,-17.9
2016-04-09,2.8,-17.9
2016-04-10,2.8,-17.9
2016-04-11,2.8,-17.9
2016-04-12,2.8,-17.9
2016-04-13,2.8,-17.9
2016-04-14,2.8,-17.9
2016-04-15,2.8,-17.9
2016-04-16,2.8,-17.9
2016-04-17,2.8,-17.9
2016-04-18,2.8,-17.9
