Date,fill_height,settlement
2015-09-13,0.0,0.0
2015-09-14,0.7,-1.5
2015-09-15,0.7,-2.1666666666666665
2015-09-16,0.7,-2.833333333333333
2015-09-17,0.7,-3.5
2015-09-18,0.7,-3.575
2015-09-19,0.7,-3.65
2015-09-20,0.7,-3.725
2015-09-21,0.7,-3.8
2015-09-22,0.7,-3.833333333333333
2015-09-23,0.7,-3.8666666666666663
2015-09-24,0.7,-3.9
2015-09-25,0.7,-4.172727272727273
2015-09-26,0.7,-4.445454545454545
2015-09-27,0.7,-4.718181818181819
2015-09-28,0.7,-4.990909090909091
2015-09-29,0.7,-5.263636363636364
2015-09-30,0.7,-5.536363636363637
2015-10-01,0.7,-5.8090909090909095
2015-10-02,0.7,-6.081818181818182
2015-10-03,0.7,-6.354545454545455
2015-10-04,0.7,-6.627272727272727
2015-10-05,0.7,-6.9
2015-10-06,0.7,-6.9
2015-10-07,0.7,-6.9
2015-10-08,0.7,-6.9
2015-10-09,0.7,-7.025
2015-10-10,0.7,-7.15
2015-10-11,0.7,-7.275
2015-10-12,0.7,-7.4
2015-10-13,0.7,-7.533333333333333
2015-10-14,0.7,-7.666666666666667
2015-10-15,0.7,-7.8
2015-10-16,0.7,-7.825
2015-10-17,0.7,-7.85
2015-10-18,0.7,-7.875
2015-10-19,0.7,-7.9
2015-10-20,0.7,-7.966666666666667
2015-10-21,0.7,-8.033333333333333
2015-10-22,0.7,-8.1
2015-10-23,0.7,-9.1
2015-10-24,0.7,-10.1
2015-10-25,0.7,-11.1
2015-10-26,1.4,-12.1
2015-10-27,1.4,-13.133333333333333
2015-10-28,1.4,-14.166666666666666
2015-10-29,1.4,-15.2
2015-10-30,1.4,-15.64
2015-10-31,1.4,-16.08
2015-11-01,1.4,-16.52
2015-11-02,1.4,-16.959999999999997
2015-11-03,1.4,-17.4
2015-11-04,1.4,-17.53333333333333
2015-11-05,1.4,-17.666666666666668
2015-11-06,1.4,-17.8
2015-11-07,1.4,-17.9
2015-11-08,1.4,-18.0
2015-11-09,1.4,-18.1
2015-11-10,1.4,-18.2
2015-11-11,1.4,-18.2
2015-11-12,1.4,-18.2
2015-11-13,1.4,-18.2375
2015-11-14,1.4,-18.275
2015-11-15,1.4,-18.3125
2015-11-16,1.4,-18.35
2015-11-17,1.4,-18.3875
2015-11-18,1.4,-18.425
2015-11-19,1.4,-18.4625
2015-11-20,1.4,-18.5
2015-11-21,1.4,-18.542857142857144
2015-11-22,1.4,-18.585714285714285
2015-11-23,1.4,-18.62857142857143
2015-11-24,1.4,-18.67142857142857
