Date,fill_height,settlement
2015-07-19,0.0,0.0
2015-07-20,1.2,-2.3
2015-07-21,1.2,-2.3666666666666667
2015-07-22,1.2,-2.433333333333333
2015-07-23,1.2,-2.5
2015-07-24,1.2,-2.54
2015-07-25,1.2,-2.58
2015-07-26,1.2,-2.62
2015-07-27,1.2,-2.66
2015-07-28,1.2,-2.7
2015-07-29,1.2,-2.9000000000000004
2015-07-30,1.2,-3.1
2015-07-31,1.2,-3.1
2015-08-01,1.2,-3.1
2015-08-02,1.2,-3.1
2015-08-03,1.2,-3.1
2015-08-04,1.5,-3.1
2015-08-05,1.5,-3.1666666666666665
2015-08-06,1.5,-3.2333333333333334
2015-08-07,1.7,-3.3
2015-08-08,1.7,-3.3
2015-08-09,1.7,-3.3
2015-08-10,1.7,-3.3
2015-08-11,1.7,-3.6
2015-08-12,1.7,-3.9
2015-08-13,1.9,-4.2
2015-08-14,1.9,-4.4
2015-08-15,1.9,-4.6
2015-08-16,1.9,-4.8
2015-08-17,1.9,-5.0
2015-08-18,1.9,-5.166666666666667
2015-08-19,1.9,-5.333333333333333
2015-08-20,1.9,-5.5
2015-08-21,1.9,-5.575
2015-08-22,1.9,-5.65
2015-08-23,1.9,-5.725
2015-08-24,2.2,-5.8
2015-08-25,2.2,-5.9
2015-08-26,2.2,-6.0
2015-08-27,2.2,-6.1
2015-08-28,2.2,-6.275
2015-08-29,2.2,-6.449999999999999
2015-08-30,2.2,-6.625
2015-08-31,2.2,-6.8
2015-09-01,2.2,-6.966666666666667
2015-09-02,2.2,-7.133333333333333
2015-09-03,2.2,-7.3
2015-09-04,2.2,-7.3
2015-09-05,2.2,-7.3
2015-09-06,2.2,-7.3
2015-09-07,2.2,-7.3
2015-09-08,2.2,-7.399999999999999
2015-09-09,2.2,-7.5
2015-09-10,2.2,-7.6
2015-09-11,2.2,-7.6
2015-09-12,2.2,-7.6
2015-09-13,2.2,-7.6
2015-09-14,2.2,-7.6
2015-09-15,2.2,-7.6
2015-09-16,2.2,-7.6
2015-09-17,2.2,-7.6
2015-09-18,2.2,-7.675
2015-09-19,2.2,-7.75
2015-09-20,2.2,-7.825
2015-09-21,2.2,-7.9
2015-09-22,2.2,-8.033333333333333
2015-09-23,2.2,-8.166666666666668
2015-09-24,2.2,-8.3
2015-09-25,2.2,-8.345454545454546
2015-09-26,2.2,-8.390909090909092
2015-09-27,2.2,-8.436363636363637
2015-09-28,2.2,-8.481818181818182
2015-09-29,2.2,-8.527272727272727
2015-09-30,2.2,-8.572727272727274
2015-10-01,2.2,-8.618181818181819
2015-10-02,2.2,-8.663636363636364
2015-10-03,2.2,-8.709090909090909
2015-10-04,2.2,-8.754545454545456
2015-10-05,2.6,-8.8
2015-10-06,2.6,-8.866666666666667
2015-10-07,2.6,-8.933333333333334
2015-10-08,2.6,-9.0
2015-10-09,2.6,-9.0
2015-10-10,2.6,-9.0
2015-10-11,2.6,-9.0
2015-10-12,2.6,-9.0
2015-10-13,2.6,-9.1
2015-10-14,2.6,-9.2
2015-10-15,2.6,-9.3
2015-10-16,2.6,-9.45
2015-10-17,2.6,-9.6
2015-10-18,2.6,-9.75
2015-10-19,2.6,-9.9
2015-10-20,2.6,-10.133333333333333
2015-10-21,2.6,-10.366666666666667
2015-10-22,2.6,-10.6
2015-10-23,2.6,-10.65
2015-10-24,2.6,-10.7
2015-10-25,2.6,-10.75
2015-10-26,2.6,-10.8
2015-10-27,2.6,-10.833333333333334
2015-10-28,2.6,-10.866666666666667
2015-10-29,2.6,-10.9
2015-10-30,2.6,-10.9
2015-10-31,2.6,-10.9
2015-11-01,2.6,-10.9
2015-11-02,2.6,-10.9
2015-11-03,2.6,-10.9
2015-11-04,2.6,-11.0
2015-11-05,2.6,-11.1
2015-11-06,2.6,-11.2
2015-11-07,2.6,-11.3
2015-11-08,2.6,-11.4
2015-11-09,2.6,-11.5
2015-11-10,2.6,-11.6
2015-11-11,2.6,-11.7
2015-11-12,2.6,-11.8
2015-11-13,2.6,-11.9875
2015-11-14,2.6,-12.175
2015-11-15,2.6,-12.3625
2015-11-16,2.6,-12.55
2015-11-17,2.6,-12.7375
2015-11-18,2.6,-12.925
2015-11-19,2.6,-13.1125
2015-11-20,2.6,-13.3
2015-11-21,2.6,-13.342857142857143
2015-11-22,2.6,-13.385714285714286
2015-11-23,2.6,-13.428571428571429
2015-11-24,2.6,-13.471428571428572
2015-11-25,2.6,-13.514285714285714
2015-11-26,2.6,-13.557142857142855
2015-11-27,2.6,-13.6
2015-11-28,2.6,-13.628571428571428
2015-11-29,2.6,-13.657142857142857
2015-11-30,2.6,-13.685714285714283
2015-12-01,2.6,-13.714285714285715
2015-12-02,2.6,-13.742857142857144
2015-12-03,2.6,-13.771428571428572
2015-12-04,2.6,-13.8
2015-12-05,2.6,-13.8
2015-12-06,2.6,-13.8
2015-12-07,2.6,-13.8
2015-12-08,2.6,-13.8
2015-12-09,2.6,-13.866666666666667
2015-12-10,2.6,-13.933333333333334
2015-12-11,2.6,-14.0
2015-12-12,2.6,-14.0
2015-12-13,2.6,-14.0
2015-12-14,2.6,-14.0
2015-12-15,2.6,-14.0
2015-12-16,2.6,-14.066666666666666
2015-12-17,2.6,-14.133333333333333
2015-12-18,2.6,-14.2
2015-12-19,2.6,-14.2
2015-12-20,2.6,-14.2
2015-12-21,2.6,-14.2
2015-12-22,2.6,-14.2
2015-12-23,2.8,-14.2
2015-12-24,2.8,-14.266666666666666
2015-12-25,2.8,-14.333333333333332
2015-12-26,2.8,-14.4
2015-12-27,2.8,-14.466666666666669
2015-12-28,2.8,-14.533333333333331
2015-12-29,2.8,-14.6
2015-12-30,2.8,-14.6
2015-12-31,2.8,-14.6
2016-01-01,2.8,-14.666666666666666
2016-01-02,2.8,-14.733333333333333
2016-01-03,2.8,-14.8
2016-01-04,2.8,-14.866666666666667
2016-01-05,2.8,-14.933333333333334
2016-01-06,2.8,-15.0
2016-01-07,2.8,-15.1
2016-01-08,2.8,-15.2
2016-01-09,2.8,-15.233333333333333
2016-01-10,2.8,-15.266666666666667
2016-01-11,2.8,-15.3
2016-01-12,2.8,-15.35
2016-01-13,2.8,-15.4
2016-01-14,2.8,-15.45
2016-01-15,2.8,-15.5
2016-01-16,2.8,-15.566666666666666
2016-01-17,2.8,-15.633333333333333
2016-01-18,2.8,-15.7
2016-01-19,2.8,-15.75
2016-01-20,2.8,-15.8
2016-01-21,2.8,-15.85
2016-01-22,2.8,-15.9
2016-01-23,2.8,-15.95
2016-01-24,2.8,-16.0
2016-01-25,2.8,-16.05
2016-01-26,2.8,-16.1
2016-01-27,2.8,-16.133333333333333
2016-01-28,2.8,-16.166666666666668
2016-01-29,2.8,-16.2
2016-01-30,2.8,-16.2
2016-01-31,2.8,-16.2
2016-02-01,2.8,-16.2
2016-02-02,2.8,-16.266666666666666
2016-02-03,2.8,-16.333333333333332
2016-02-04,2.8,-16.4
2016-02-05,2.8,-16.424999999999997
2016-02-06,2.8,-16.45
2016-02-07,2.8,-16.474999999999998
2016-02-08,2.8,-16.5
2016-02-09,2.8,-16.525
2016-02-10,2.8,-16.549999999999997
2016-02-11,2.8,-16.575
2016-02-12,2.8,-16.599999999999998
2016-02-13,2.8,-16.625
2016-02-14,2.8,-16.65
2016-02-15,2.8,-16.675
2016-02-16,2.8,-16.7
2016-02-17,2.8,-16.7
2016-02-18,2.8,-16.7
2016-02-19,2.8,-16.7
2016-02-20,2.8,-16.7
2016-02-21,2.8,-16.7
2016-02-22,2.8,-16.7
2016-02-23,2.8,-16.7
2016-02-24,2.8,-16.733333333333334
2016-02-25,2.8,-16.766666666666666
2016-02-26,2.8,-16.8
2016-02-27,2.8,-16.8
2016-02-28,2.8,-16.8
2016-02-29,2.8,-16.8
2016-03-01,2.8,-16.8
2016-03-02,2.8,-16.8
2016-03-03,2.8,-16.8
2016-03-04,2.8,-16.8
2016-03-05,2.8,-16.82857142857143
2016-03-06,2.8,-16.857142857142858
2016-03-07,2.8,-16.885714285714286
2016-03-08,2.8,-16.914285714285715
2016-03-09,2.8,-16.942857142857143
2016-03-10,2.8,-16.97142857142857
2016-03-11,2.8,-17.0
2016-03-12,2.8,-17.0
2016-03-13,2.8,-17.0
2016-03-14,2.8,-17.0
2016-03-15,2.8,-17.0
2016-03-16,2.8,-17.0
2016-03-17,2.8,-17.0
2016-03-18,2.8,-17.0
2016-03-19,2.8,-17.0
2016-03-20,2.8,-17.0
2016-03-21,2.8,-17.0
2016-03-22,2.8,-17.0
2016-03-23,2.8,-17.0
